SAMPLE_ID	SAMPLE_NAME	PUBCHEM_SID	PRIMARY_MOA	ASSAY_NAME	LIBRARY	CAS	ALIAS	AC50	LOG_AC50	AUC	CURVE_CLASS2	DATA_POINTS	DRUG_NAME	EFFICACY	MAX_RESPONSE	P_HILL	R2	GENE_ID	GENE_SYMBOL	SMILES	SUPPLIER	SUPPLIER_ID	DATA0	DATA1	DATA2	DATA3	DATA4	DATA5	DATA6	DATA7	DATA8	DATA9	DATA10	DATA11	DATA12	DATA13	DATA14	CONC0	CONC1	CONC2	CONC3	CONC4	CONC5	CONC6	CONC7	CONC8	CONC9	CONC10	CONC11	CONC12	CONC13	CONC14
NCGC00164557-11	Eprosartan mesylate		urate transport Inhibitor	DPI_SARS-CoV-2_General	2019_NPC-9_Tox	144143-96-4				-18.8732737017	4	4		0	-4.47918961				AGTR1	CCCCC1=NC=C(\C=C(CC2=CC=CS2)\C(O)=O)[N]1CC3=CC=C(C=C3)C(O)=O	SIGMA	E2535	-4.66149691	-6.0397039	0.85808868	-4.47918961												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00167477-01	Fidarestat	144206034	Aldose reductase Inhibitor	DPI_SARS-CoV-2_General	2019_NPC-9_Tox	136087-85-9	SNK-860; Aldos; 			-59.5508061447	4	4	LS-145864;fidarestatum;fidarestat;Aldos;SNK-860;Fidarestat;FIDARESTAT;(2S,4S)-6-fluoro-2',5'-dioxospiro(chroman-4,4'-imidazolidine)-2-carboxamide;6-FLUORO-2',5'-DIOXOSPIRO(CHROMAN-4,4'-IMIDAZOLIDINE)-2-CARBOXAMIDE, 2S,4S, D-;CIPLUS_737489;Spiro(4H-1-benzopyran-4,4'-imidazolidine)-2-carboxamide, 6-fluoro-2,3-dihydro-2',5'-dioxo-, (2S-cis)-;SNK 860;fedarestat;	0	-19.3481612					NC(=O)[C@@H]2C[C@]1(NC(=O)NC1=O)c3cc(F)ccc3O2	Chemical Block	A4376/0186841	-10.08103163	-15.46938089	-12.20925168	-19.3481612												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00381723-02	Taltirelin		Thyrotropin-Releasing Hormone (TRH) Analogs	DPI_SARS-CoV-2_General	2019_NPC-8_Tox	103300-74-9				-25.4953944089	4	4		0	-5.33356573				TRHR	CN1C(=O)C[C@H](NC1=O)C(=O)N[C@@H](CC2=C[NH]C=N2)C(=O)N3CCC[C@H]3C(N)=O	MedChem Express	HY-B0596	-6.65830233	-2.75280657	-3.69422254	-5.33356573												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00164533-02	Buformin	170465982	"AMP-activated protein kinase, AMPK Activator"	DPI_SARS-CoV-2_General	2019_NPC-1_Tox	692-13-7				-7.5063929983	4	5		0	-2.38857875					NC(=N)NC(=N)NCCCC	Labotest	LT02684528	0.59184568	-1.07651398	-5.69471205	-2.98422436	-2.38857875											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00159414-01	p-Menthane-1,8-diol monohydrate	225144225		DPI_SARS-CoV-2_General	2019_NPC-1_Tox	2451-01-6				-16.7671781703	4	5		0	-2.34282054					CC(C)(O)C1CCC(C)(O)CC1	SIGMA	M4031	-2.5208242	-4.39612283	-4.50438878	-5.89395267	-2.34282054											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00095748-04	3-(Octadecyloxy)-1,2-propanediol	170465730		DPI_SARS-CoV-2_General	2019_NPC-1_Tox	544-62-7				-21.0918443134	4	5		0	-6.4061499					OC(CO)COCCCCCCCCCCCCCCCCCC	Microsource	01503983	-3.72205173	-5.88866015	-3.67373153	-3.88694128	-6.4061499											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00091470-05	Isoeugenol	170465654	Tyrosyl-DNA phosphodiesterase 2 Inhibitor	DPI_SARS-CoV-2_General	2019_NPC-1_Tox	97-54-1				-33.9660076846	4	5		0	-4.08163265					Oc1ccc(cc1OC)C=CC	Bosche	I1325	-9.91231916	-4.42185624	-7.24470135	-6.26205083	-4.08163265											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00025060-15	Methotrexate	170464688	Dihydrofolate Reductase (DHFR) Inhibitor	DPI_SARS-CoV-2_General	2019_NPC-1_Tox	59-05-2	 Methylaminopterin; Antifolan; Amethopterin (R,S); Mtx-1 protein, rat; Dl-Amethopterin; Methotrexate Hydrate;Abitrexate (Methotrexate); (+/-)Amethopterin; ; D-Methotrexate; (-)Amethopterin; Mexate; methotrexate; Methotrexate hydrate; Metotrexato; Slc19a1 protein, rat; L-Amethopterin hydrate; (+)-Amethopterin hydrate; Methotrexate; 8   D-(-)-Amethopterin;Methotrexate hydrate; DL-Amethopterin; MTXGlu3; Methotrexate Pres-Fre; (+)-Amethopterin;Methotrexate			-35.0137810345	4	5		0	-6.52512126			1719	DHFR	O=C(O)[C@H](CCC(=O)O)NC(=O)c1ccc(cc1)N(C)Cc2nc3c(nc2)nc(N)nc3N	Prestwick	Prestw-135	-6.79088119	-9.35409161	-8.30657247	-7.43645925	-6.52512126											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00181788-01	Cefetamet pivoxil HCl	144206472		DPI_SARS-CoV-2_General	2019_NPC-8_Tox	111696-23-2	Cefetamet pivoxil hydrochloride; Ro 15-8075; Ro-15-8075; Cefyl; 			-7.4118060117	4	4	cefetamet pivaloyloxymethyl ester;7-(2 (2-aminothiazol-4-yl)-2-(methoxyimino)acetamido)-3-desacetoxyceph-3-em-4-carboxylic acid pivaloyloxymethyl ester;Cefyl;CIPLUS_685427;CEFETAMET PIVOXIL HYDROCHLORIDE;cefetamet pivoxil;CIPLUS_691806;Cefetamet pivoxil hydrochloride;Cefetamet Pivoxil Hydrochloride;Ro 15-8075;Ro-15-8075;CIPLUS_741318;cefetamet pivoxyl;	0	-2.94566212					Cl.CC=3CS[C@H]2N(C(=O)[C@H]2NC(=O)C(=N\OC)\c1csc(N)n1)C=3C(=O)OCOC(=O)C(C)(C)C	ACC	CEFETAMET PIVOXIL HCl	-2.02042052	0.5849714	-0.6576334	-2.94566212												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00015408-05	RACEPHEDRINE HYDROCHLORIDE		Norepinephrine Transporter Inhibitor	DPI_SARS-CoV-2_General	2019_NPC-8_Tox	134-71-4, 90-81-3 [racephedrine]				-24.7868261151	4	4		0	-6.91097651					CNC(C)C(O)C1=CC=CC=C1	Microsource	01500525	-5.78437311	-6.54651813	-0.39281458	-6.91097651												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00263138-19	Regorafenib		VEGFR-2 Inhibitor	DPI_SARS-CoV-2_General	2019_NPC-8_Tox	835621-07-3		8.9125093813	-5.05	-96.9284142017	-2.1	4		-111.8569299745	-98.42694671	0.0127902476	0.9998990918		KDR	CNC(=O)C1=CC(=CC=N1)OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C(=C2)F	MedChem Express	HY-13308	-3.09336333	-3.52703342	-18.5946948	-98.42694671												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00390584-01	Exatecan	384569198	DNA Topoisomerase I Inhibitor	DPI_SARS-CoV-2_General	2019_NPC-8_Tox	169869-90-3		1	-6	-220.5050136989	-1.2	4		-80.0074063244	-97.26785481	0.0284177042	0.9995016335		TOP1	CC[C@@]1(O)C(=O)OC/C2=C1/C=C3\N(CC4=C5[C@@H](N)CCC6=C5C(=CC(=C6C)F)N=C34)C2=O	MedChem Express	HY-13631A	-18.36549277	-48.37197299	-95.99240853	-97.26785481												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00016373-08	Benzethonium chloride	170465473		DPI_SARS-CoV-2_General	2019_NPC-2_Tox	121-54-0		1.2589254118	-5.9	-3.1450255582	4	5		12.0427695959	-5.86480657	0.2473061796	0.9606358781			[Cl-].CC(C)(C)CC(C)(C)c2ccc(OCCOCC[N+](C)(C)Cc1ccccc1)cc2	Microsource	01500138	-3.41029256	-6.28564133	-3.90589023	7.12350158	-5.86480657											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00015686-11	Gallopamil hydrochloride	170465991	Voltage-gated L-type calcium channel Blocker	DPI_SARS-CoV-2_General	2019_NPC-2_Tox	16662-46-7				-6.8504344669	4	5		0	-6.16768391					Cl.COc1c(cc(cc1OC)C(C#N)(CCCN(C)CCc2ccc(OC)c(OC)c2)C(C)C)OC	Enzo	AC103	-0.18505464	2.75342582	-2.34018504	-3.127727	-6.16768391											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00015060-18	Azathioprine	170464989	Purine Antagonist	DPI_SARS-CoV-2_General	2019_NPC-5_Tox	446-86-6	 Azathiopurine;Azathioprine; Imurel; Imuran; ; Azatioprina; Immuran; Azathioprine Sulfate; Azathioprine Sodium Salt; Azathioprine;AZATHIOPRINE; Azothioprine	11.220184543	-4.95	-25.8109330888	4	4		-19.493622572	-17.53997651	0.2711726527	0.952050572		HPRT1	O=[N+]([O-])c3ncn(C)c3Sc2ncnc1ncnc12	Specs	AG-670/36150031	-1.7119577	-5.59137012	-6.32538194	-17.53997651												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00262537-04	Thiethylperazine dimalate 		Dopamine receptor Antagonist	DPI_SARS-CoV-2_General	2019_NPC-7_Tox	52239-63-1		11.220184543	-4.95	-97.0791754239	-3	4		-105.6492434774	-99.49270203	0.0025336123	0.9999960409			CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN4CCN(C)CC4)C=C1	Prestwick	Prestw-1068	-5.32050999	-5.3731859	-7.68797644	-99.49270203												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00485958-01	Eluxadoline	363681443		DPI_SARS-CoV-2_General	2019_NPC-7_Tox	864821-90-9				-21.6047804283	4	4		0	-2.35849057					COC1=CC=C(CN([C@@H](C)C2=NC=C([NH]2)C3=CC=CC=C3)C(=O)[C@@H](N)CC4=C(C)C=C(C=C4C)C(N)=O)C=C1C(O)=O	MedChem Express	HY-12247	-6.89107513	-2.3064962	-0.90523216	-2.35849057												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00166144-03	2,3-Dihydroxypropyl octanoate	170465212		DPI_SARS-CoV-2_General	2019_NPC-7_Tox	502-54-5				-21.5796650991	4	4		0	-3.91598434					OCC(O)COC(=O)CCCCCCC	SIGMA	M2265	-5.67344598	-1.92639945	-4.03239778	-3.91598434												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00274273-01	NCGC00274273-01	225144371	Mu opioid receptor Partial Agonist	DPI_SARS-CoV-2_General	2019_NPC-7_Tox					-6.2035792575	4	4		0	-4.01388394					C[C@@]12CCCCC[C@@H](CC3=C1C=C(O)C=C3)[C@@H]2N	GVK	FFS-11-286-NCI-03	0.1147042	-3.25673808	-1.7454955	-4.01388394												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00179274-03	Tribenoside	170465999		DPI_SARS-CoV-2_General	2019_NPC-7_Tox	10310-32-4		14.1253754462	-4.85	-42.6022895913	4	4		-27.7741511079	-27.94588822	0.2108401344	0.9716022705			O[C@@H]2[C@@H](OCc1ccccc1)[C@H](O[C@H]2OCC)C(COCc3ccccc3)OCc4ccccc4	Prestwick	Prestw-1019	-6.59990294	-5.07083621	-1.88409563	-27.94588822												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00263540-04	Asenapine		Dopamine D1/D2 Antagonist	DPI_SARS-CoV-2_General	2019_NPC-5_Tox	65576-45-6				-20.130111249	4	4		0	-6.92474478				HTR2A	CN1C[C@@H]2[C@@H](C1)C3=C(OC4=C2C=CC=C4)C=CC(=C3)Cl	MedChem Express	HY-10121	-2.96883804	-8.79749012	-1.75109443	-6.92474478												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00346435-13	MK-4827			DPI_SARS-CoV-2_General	2019_NPC-5_Tox			12.5892541179	-4.9	-22.0073257095	4	4		-16.3936926641	-17.39542867	0.081683614	0.9958860376			NC(=O)C1=CC=CC2=CN(N=C12)C3=CC=C(C=C3)[C@@H]4CCCNC4	Bio Vision	9462-5	-2.06735145	-3.12446278	-2.20673635	-17.39542867												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00095156-06	Carbadox	170466261		DPI_SARS-CoV-2_General	2019_NPC-5_Tox	6804-07-5				-14.3600151079	4	4		0	-4.44936309					O=C(OC)N\N=C\c2c[n+]([O-])c1ccccc1[n+]2[O-]	Microsource	01505294	-3.07285572	-3.64019254	-0.92021799	-4.44936309												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00167509-02	Pipethanate ethylbromide	170465967	Muscarinic acetylcholine receptor Antagonist	DPI_SARS-CoV-2_General	2019_NPC-7_Tox	23182-46-9				-33.8708971197	4	4		0	-9.4250623					[Br-].CC[N+]3(CCOC(=O)C(O)(c1ccccc1)c2ccccc2)CCCCC3	Sequoia	23182-46-9	-7.12048352	-6.15065653	-6.21534997	-9.4250623												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00095029-08	NCGC00095029-08		Staphylococcus aureus Inhibitor	DPI_SARS-CoV-2_General	2019_NPC-7_Tox			2.5118864315	-5.6	-154.1099226497	-2.1	4		-97.6566740509	-99.57280171	0.0218171321	0.999706322			CC[C@H]([C@H]1O[C@@](CC)(C[C@@H]1C)[C@H]2CC[C@](O)(CC)[C@H](C)O2)C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCC3=C(C([O-])=O)C(=C(C)C=C3)O	Analyticon	NP-009923	-5.99991177	-19.05666897	-73.02927928	-99.57280171												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00346688-03	Alectinib (CH5424802)		ALK Inhibitor	DPI_SARS-CoV-2_General	2019_NPC-7_Tox	1256580-46-7				-27.1057347222	4	4		0	-8.48166607				ALK	CCC1=CC2=C(C=C1N3CCC(CC3)N4CCOCC4)C(C)(C)C5=C(C2=O)C6=CC=C(C=C6[NH]5)C#N	Axon Medchem	1884	-6.38814135	-3.28265377	-2.18728344	-8.48166607												8E-8	4E-7	0.000002	0.0000099999999999											
NCGC00274270-01	NCGC00274270-01			DPI_SARS-CoV-2_General	2019_NPC-5_Tox					6.7807597078	4	4		0	0.52850303					COC1[C@H](O)CC(=O)O[C@H](C)C/C=C/C=C/C(O)[C@H](C)C[C@H](CC=O)C1OC2OCC(OC3CC(C)(O)C(O)C(C)O3)C(C2O)N(C)C	GVK	FFS-11-286-NCI-160	3.21154596	-0.86384734	-1.73322612	0.52850303												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00015830-08	Phenelzine	170465229	MAO Inhibitor	DPI_SARS-CoV-2_General	2019_NPC-5_Tox	156-51-4	 ;PHENELZINE SULFATE;Phenelzine sulfate; Phenelzine sulfate; 2-Phenelzine; Nardil;Phenylethylhydrazine sulfate; Phenylethylhydrazine sulfate; Fenelzina; Felazine			-17.329567729	4	4		0	-7.38549101			4128	MAOA	O=S(=O)(O)O.NNCCc1ccccc1	Microsource	01500476	-2.69145755	-7.70586213	0.64325918	-7.38549101												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00167492-03	Lercanidipine hydrochloride	170465587	Voltage-gated L-type calcium channel Blocker	DPI_SARS-CoV-2_General	2019_NPC-7_Tox	132866-11-6		11.220184543	-4.95	-63.5880469923	-3	4		-58.638208264	-57.0487718	0.0286329658	0.9994941865			Cl.CC=3NC(C)=C(C(C=3C(=O)OC(C)(C)CN(C)CCC(c1ccccc1)c2ccccc2)c4cccc(c4)[N+]([O-])=O)C(=O)OC	Sequoia	132866-11-6	-5.42639079	-4.01693158	-6.12872488	-57.0487718												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00018239-11	ISOETHARINE MESYLATE			DPI_SARS-CoV-2_General	2019_NPC-7_Tox	7279-75-6		14.1253754462	-4.85	-29.1466760267	4	4		-12.3134652559	-12.84264863	0.5752351899	0.7205156955			CCC(NC(C)C)C(O)C1=CC=C(O)C(=C1)O	Microsource	01505977	-6.22049676	-4.74257084	-0.49809425	-12.84264863												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00188437-01	Sultamicillin tosylate	144206543	Staphylococcus Aureus Inhibitor	DPI_SARS-CoV-2_General	2019_NPC-7_Tox	83105-70-8				-26.499977664	4	4	Sultamicillin tosilate	0	-7.91206835					O=S(=O)(O)c1ccc(C)cc1.O=C1C[C@@H]5N1[C@@H](C(=O)OCOC(=O)[C@@H]3N4C(=O)[C@@H](NC(=O)[C@H](N)c2ccccc2)[C@H]4SC3(C)C)C(C)(C)S5(=O)=O	APAC	812244	-5.92932457	-3.73185902	-4.05838531	-7.91206835												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00167505-03	Eptifibatide		Integrin alpha-IIb/beta-3 Inhibitor	DPI_SARS-CoV-2_General	2019_NPC-7_Tox	188627-80-7				-22.6772770408	4	4		0	-7.34247063					NC(=N)NCCCC[C@@H]1NC(=O)CCSSC[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC3=C[NH]C4=CC=CC=C34)NC(=O)[C@H](CC(O)=O)NC(=O)CNC1=O)C(N)=O	MedChem Express	HY-B0686	-4.48228703	-2.95438839	-5.26247401	-7.34247063												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00181337-03	2,4-Dichlorobenzyl alcohol	170465574		DPI_SARS-CoV-2_General	2019_NPC-2_Tox	1777-82-8				-2.0763056053	4	5		0	-2.09260704					OCc1ccc(Cl)cc1Cl	Bosche	D0540	-0.33486077	-0.32768746	-1.47779127	1.96114454	-2.09260704											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00179265-03	Netilmicin sulfate	170465142	Lysosomal phospholipase A1 Inhibitor	DPI_SARS-CoV-2_General	2019_NPC-1_Tox	56391-57-2				-2.7590848701	4	5		0	0.42097557					O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.NC3CC=C(CN)OC3O[C@@H]2[C@@H](N)C[C@@H](NCC)[C@H](O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O)[C@H]2O.NC3CC=C(CN)OC3O[C@H]2[C@H](O)[C@@H](O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O)[C@H](NCC)C[C@@H]2N	Bosche	N2413	0.72336694	-0.54469034	-1.19032327	-4.22874671	0.42097557											3.2E-10	1.6E-9	8E-9	4E-8	2E-7										
NCGC00179408-03	Iodixanol	170464924		DPI_SARS-CoV-2_General	2019_NPC-1_Tox	92339-11-2				-7.9568746484	4	5		0	-1.03413563					OCC(O)CNC(=O)c1c(I)c(c(I)c(C(=O)NCC(O)CO)c1I)N(CC(O)CN(C(C)=O)c2c(I)c(c(I)c(c2I)C(=O)NCC(O)CO)C(=O)NCC(O)CO)C(C)=O	SIGMA	D1556	-1.07409031	-0.82775776	-2.77456647	-3.82559159	-1.03413563											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00179625-03	Thioproperazine dimethanesulfonate	170465871	Serotonin 2a (5-HT2a) receptor Antagonist	DPI_SARS-CoV-2_General	2019_NPC-8_Tox	2347-80-0		10	-5	-21.4313606312	4	4		-18.7486164999	-17.29051375	0.2004652523	0.9744959802			CS(=O)(=O)O.CS(=O)(=O)O.CN(C)S(=O)(=O)c2cc3N(CCCN1CCN(C)CC1)c4ccccc4Sc3cc2	Prestwick	Prestw-149	-2.73859998	0.3354983	-2.50253785	-17.29051375												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00345812-02	Ingenol mebutate		PKC Activator	DPI_SARS-CoV-2_General	2019_NPC-8_Tox	75567-37-2				-31.114759139	4	4		0	-2.98052203				PRKCA	C\C=C(C)/C(=O)O[C@H]1C(=C/C23[C@H](C)C[C@@H]4[C@H](C(\C=C(CO)/[C@@H](O)[C@]12O)C3=O)C4(C)C)\C	MedChem Express	HY-B0719	-7.85238384	-10.65852295	-1.9817275	-2.98052203												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00166124-03	Benzyl cinnamate	170465584		DPI_SARS-CoV-2_General	2019_NPC-8_Tox	103-41-3				-7.0895673842	4	4		0	-1.43797115					O=C(OCc1ccccc1)C=Cc2ccccc2	SIGMA	234214	-1.30224107	-2.23665534	-1.61098115	-1.43797115												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00182544-01	Triamcinolone hexacetonide	144206532		DPI_SARS-CoV-2_General	2019_NPC-8_Tox	5611-51-8	Triamcinolone hexacetonide; Aristospan; 			-29.0058922535	4	4	hexacetonide de triamcinolone;CL-34433;TATBA;Hexacetonide de triamcinolone;9-fluoro-11 beta,16 alpha,17,21-tetrahydroxypregna-1,4-diene-3,20-dione cyclic 16,17-acetal with acetone, 21-(3,3-dimethylbutyrate);triamcinolone hexacetonide;Tiamcinoloni hexacetonidum;Aristospan;Hexacetonido de triancinolona;CIPLUS_164534;triamcinoloni hexacetonidum;TRIAMCINOLONE ACETONIDE 21-T-BUTYLACETATE;Triamcinolone hexacetonide;LS-1379;SQ-21360;Triamcinoloni hexacetonidum;TRIAMCINOLONE HEXACETONIDE;(11 beta, 16 alpha)-21-(3,3-dimethyl-1-oxobutoxy)-9-fluoro-11-hydroxy-16,17-((1-methylethylidene)bis(oxy)) pregna-1,4-diene-3,20-dione;Triamcinolone Hexacetonide;	0	-7.8870539					CC(C)(C)CC(=O)OCC(=O)[C@]45OC(C)(C)O[C@@H]5C[C@@H]3[C@]4(C)C[C@H](O)[C@@]2(F)[C@H]3CCC1=CC(=O)C=C[C@@]12C	APAC	555785	-5.41230423	-8.38745753	-4.90356181	-7.8870539												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00532496-01	P-T-BUTYL-M-CRESOL			DPI_SARS-CoV-2_General	2019_NPC-8_Tox					-23.5950273496	4	4		0	-3.95659942					CC1=CC(=CC=C1C(C)(C)C)O	SIGMA	A000011660	-6.18240028	-3.84532668	-3.09396654	-3.95659942												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00346555-05	Apixaban		Coagulation Factor Xa Inhibitor	DPI_SARS-CoV-2_General	2019_NPC-8_Tox	503612-47-3				-0.7861031477	4	4		0	-2.60577803				F10	COC1=CC=C(C=C1)[N]2N=C(C(N)=O)C3=C2C(=O)N(CC3)C4=CC=C(C=C4)N5CCCCC5=O	APExBIO	A4341	1.90793459	-3.41520065	-1.89345456	-2.60577803												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00166226-02	4-Propylbenzoic acid	225144274		DPI_SARS-CoV-2_General	2019_NPC-8_Tox	2438-05-3				-8.121113592	4	4		0	-2.0567345					CCCC1=CC=C(C=C1)C(O)=O	SIGMA	332976	-1.72622653	-0.2924857	-2.82032043	-2.0567345												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00095123-10	Candesartan cilexetil (Atacand)			DPI_SARS-CoV-2_General	2019_NPC-8_Tox	145040-37-5		12.5892541179	-4.9	-82.6821955699	-3	4		-80.0764591633	-77.52843261	0.0675120839	0.9971786012			CCOC1=NC2=CC=CC(=C2[N]1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NN=N[NH]5)C(=O)OC(C)OC(=O)OC6CCCCC6	Adooq	A10176	-7.64471749	-3.87113424	-3.58829501	-77.52843261												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00024379-29	EMETINE DIHYDROCHLORIDE			DPI_SARS-CoV-2_General	2019_NPC-8_Tox	316-42-7, 483-18-1 [emetine]		0.1122018454	-6.95	-359.6429441162	-1.1	4		-100.5171165914	-99.51631879	0.0294614949	0.9994647293			CC[C@H]1CN2CCC3=CC(OC)=C(OC)C=C3[C@@H]2C[C@@H]1C[C@H]4NCCC5=CC(OC)=C(OC)C=C45	Microsource	01500272	-59.9852903	-91.28994795	-97.67842168	-99.51631879												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00179245-04	Alcuronium chloride			DPI_SARS-CoV-2_General	2019_NPC-9_Tox	15180-03-7				-4.7199454504	4	4		0	-4.14446157					OC\C=C1/C[N@@+]2(CC[C@@]34[C@@H]2C[C@@H]1\C5=C\N6C7\C(=C/N(C35)C8=C4C=CC=C8)[C@H]\9C[C@H]%10[C@@]7(CC[N@@+]%10(CC=C)CC9=C\CO)C%11=C6C=CC=C%11)CC=C	Prestwick	Prestw-1036	-1.17626557	2.84320323	-0.86680024	-4.14446157												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00248146-03	4-Methylbenzenesulfonic acid			DPI_SARS-CoV-2_General	2019_NPC-9_Tox					-0.9905100346	4	4		0	-5.14864567					CC1=CC=C(C=C1)[S+](O)([O-])=O	Specs	AE-562/J260927	2.24797421	-2.70861373	-1.41562854	-5.14864567												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00091400-02	Allylthiourea	170465680		DPI_SARS-CoV-2_General	2019_NPC-3_Tox	109-57-9				-20.5548960166	4	5		0	-3.56255926					NC(=S)NCC=C	Labotest	LT00025093	-6.61217153	-5.70481357	-0.94587493	-1.40256911	-3.56255926											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00160540-03	Ethiazide	170465925		DPI_SARS-CoV-2_General	2019_NPC-3_Tox	1824-58-4				-12.0820561366	4	5		0	2.98460288					NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)CC)cc2Cl	Menai	H2748	-3.49653342	-2.34650822	-3.5557891	-5.29708139	2.98460288											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00263872-02	SPIRAMYCIN		Bacterial 70S ribosome Binding Agent	DPI_SARS-CoV-2_General	2019_NPC-6_Tox	8025-81-8				-13.4491845545	4	4		0	-0.5269068					CO[C@H]1[C@H](O)CC(=O)O[C@@H](C)C\C=C\C=C\[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]3O[C@H](C)[C@@H](O[C@H]4C[C@@](C)(O)[C@H](O)[C@H](C)O4)[C@@H]([C@H]3O)N(C)C	Microsource	01503423	-3.96726004	-2.48583749	-0.62545323	-0.5269068												1.6E-7	8E-7	0.000019999999999	0.000059999999999											
NCGC00522029-01	Zuclopenthixol Decanoate			DPI_SARS-CoV-2_General	2019_NPC-6_Tox	64053-00-5				-23.1497067042	4	4		0	-4.85445279					CCCCCCCCCC(=O)OCCN1CCN(CC\C=C/2C3=CC=CC=C3SC4=C2C=C(Cl)C=C4)CC1	Toronto Research	Z701490	-4.2445657	-5.55508582	-5.68346628	-4.85445279												1.6E-7	8E-7	0.000019999999999	0.000059999999999											
NCGC00025325-03	Vapiprost hydrochloride	174006925	Prostanoid TP Antagonist	DPI_SARS-CoV-2_General	2019_NPC-6_Tox	87248-13-3	GR 32191 hydrochloride; Vapiprost hydrochloride;GR-32191B; 			-24.5952550816	4	4		0	-4.23253002			6915	TBXA2R	O[C@H]1C[C@H](OCC2=CC=C(C=C2)C3=CC=CC=C3)[C@H](CC\C=C/CCC(O)=O)[C@H]1N4CCCCC4	SIGMA	G5044	-4.02987745	-7.13621375	-6.20014503	-4.23253002												1.6E-7	8E-7	0.000019999999999	0.000059999999999											
NCGC00249930-01	Tolycaine	170465945		DPI_SARS-CoV-2_General	2019_NPC-6_Tox	3686-58-6				-9.2989625225	4	4		0	-5.11358729					O=C(Nc1c(C)cccc1C(=O)OC)CN(CC)CC	GVK	FFS-11-286-NCI-233	-2.32131675	-0.61723176	-1.6044235	-5.11358729												1.6E-7	8E-7	0.000019999999999	0.000059999999999											
