SAMPLE_ID	SAMPLE_NAME	PUBCHEM_SID	PRIMARY_MOA	ASSAY_NAME	LIBRARY	CAS	ALIAS	AC50	LOG_AC50	AUC	CURVE_CLASS2	DATA_POINTS	DRUG_NAME	EFFICACY	MAX_RESPONSE	P_HILL	R2	GENE_ID	GENE_SYMBOL	SMILES	SUPPLIER	SUPPLIER_ID	DATA0	DATA1	DATA2	DATA3	DATA4	DATA5	DATA6	DATA7	DATA8	DATA9	DATA10	DATA11	DATA12	DATA13	DATA14	CONC0	CONC1	CONC2	CONC3	CONC4	CONC5	CONC6	CONC7	CONC8	CONC9	CONC10	CONC11	CONC12	CONC13	CONC14
NCGC00159522-05	Cephalexin	170464982	Cephalosporin antibiotic	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	15686-71-2				-1.2497120668	4	5		0	1.66689253					CC=3CS[C@H]2N(C(=O)[C@H]2NC(=O)[C@H](N)c1ccccc1)C=3C(=O)O	SIGMA	33989	-2.48035363	3.99753998	0.22706024	-1.2136536	1.66689253											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00159508-04	Rose Bengal disodium	225144230	Free Radical Stimulator	SARS-CoV-2_CPE_SRI	2019_NPC-2.2	632-69-9	; Bengal Rose B sodium salt; Rose Bengal Sodium I 125; ; Rose Bengal sodium salt; Rose bengal sodium;Rose bengal; Rose bengal;Rose Bengal; Bengal, Ros;Rose Bengal disodium; Acid Red- 94			-4.4384230273	4	5		0	-0.53013393					[O-]C(=O)C1=C(C(=C(Cl)C(=C1Cl)Cl)Cl)C/2=C/3\C=C(I)/C(=O)/C(=C3OC4=C2C=C(I)C(=C4I)[O-])I	SIGMA	R3877	-0.26061057	-2.68550337	0.6510597	-3.05711987	-0.53013393											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00095082-06	Iopanoic acid	170465056		SARS-CoV-2_CPE_SRI	2019_NPC-3.2	96-83-3				-2.236277576	4	5		0	4.35018295					Ic1cc(I)c(N)c(I)c1CC(CC)C(=O)O	Microsource	01503923	-3.31532416	3.11193112	-1.02844931	-1.13780025	4.35018295											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00263530-01	Lafutidine	170465978	Histamine H2 Receptor Antagonists	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	118288-08-7				4.0142617168	4	5		0	4.51280661				HRH2	O=S(CC(=O)NC/C=C\COc2cc(CN1CCCCC1)ccn2)Cc3ccco3	Sequoia	SRP01115l	-1.59626719	2.81672817	-0.5209029	2.85714286	4.51280661											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00181915-01	Mepranoprofen arbamel	144206887		SARS-CoV-2_CPE_SRI	2019_NPC-3.2	118635-52-2	Y-23023; 			-10.5198536057	4	5	N,N-DCDBPA;CIPLUS_747910;N,N-dimethylcarbamoylmethyl alpha,2-dimethyl-5H-1-benzopyrano(2,3-b)pyridine-7-acetate;LS-172989;Tilnoprofen Arbamel;TILMICOSIN PHOSPHATE;Mepranoprofen Arbamel;Mepranoprofen arbamel;CIPLUS_741518;TILNOPROFEN ARBAMEL;Y-23023;CIPLUS_3889595;Tilnoprofen arbamel;Tilmicosin Phosphate;Tilmicosin phosphate;tilnoprofenum arbamelum;THYMOSTIMULIN TILNOPROFEN ARBAMEL;Y 23023;MEPRANOPROFEN ARBAMEL;	0	0.06775986					CN(C)C(=O)COC(=O)C(C)c1cc2Cc3ccc(C)nc3Oc2cc1	Pharmaron	PH-NIH-7	-2.92239686	-0.13530135	-3.11206091	-4.12136536	0.06775986											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00016692-05	Bromperidol	170465873	Dopamine D2 receptor Antagonist	SARS-CoV-2_CPE_SRI	2019_NPC-2.2	10457-90-6		8.9125093813	-5.05	0.8797119257	4	5		11.4754813719	9.73772321	0.1354478003	0.9252263314			Fc1ccc(cc1)C(=O)CCCN2CCC(O)(CC2)c3ccc(Br)cc3	Microsource	01505972	-2.41995532	0.98001782	-2.47956781	-1.23357468	9.73772321											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00024868-09	Bisoprolol fumarate	170464815	beta1-Adrenoceptor Antagonists	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	104344-23-2	;Bisoprolol fumarate; Zebeta; ; Bisoprolol hemifumarate; Bisoprolol Hydrochloride; Bisoprolol fumarate; Bisoprolol hemifumarate salt; Bisoprolol, (+-)-Isomer; Bisoprolol, (-)-Isomer;Bisoprolol hemifumarate salt; 3   Bisoprolol Fumarate; Prestwick-05A11;BISOPROLOL FUMARATE			-6.3049943708	4	5		0	0.50142296			153	ADRB1	O=C(O)/C=C/C(=O)O.CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.CC(C)NCC(O)COc1ccc(cc1)COCCOC(C)C	Microsource	01505704	-3.31532416	2.32472325	-2.12368105	-0.9608091	0.50142296											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00249893-01	Lodoxamide	170465346	type I hypersensitivity Inhibitor	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	53882-12-5				6.0224752346	4	5		0	4.16045535					Clc1c(cc(cc1NC(=O)C(=O)O)C#N)NC(=O)C(=O)O	GVK	FFS-11-286-NCI-60	-0.29469548	1.66051661	1.2154401	2.07332491	4.16045535											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00016613-10	Antazoline hydrochloride	170464765	Histamine H1 receptor Antagonist	SARS-CoV-2_CPE_SRI	2019_NPC-2.2	2508-72-7				-7.0574179731	4	5		0	-0.83705357					Cl.C(c1ccccc1)N(CC2=NCCN2)c3ccccc3	Microsource	01500126	-1.27823281	-2.86368843	-1.14974373	-1.79672835	-0.83705357											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00016612-05	Sulfadoxine	170464751	Dihydropteroate Synthase (DHPS) Inhibitor	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	2447-57-6	; Sulfadoxine Roche Bran; Ro 4439; Ro 4 439; Sulphorthodimethoxine; Ro 4-4393; Sulphormetoxin; Sulformetoxine; Suldox; Ro 6-2153; Borgal; Sulfadoxin;SULFADOXINE; Fanasil; Fansimef; Sulfadoxina; Sulfadoxine;Sulfadoxine			-2.6796887129	4	5		0	1.69399648					O=S(=O)(Nc1ncnc(OC)c1OC)c2ccc(N)cc2	Microsource	01506086	-1.6453831	-1.93111931	-0.81474556	1.4664981	1.69399648											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00015708-15	Maprotiline hydrochloride	170464778	Noradrenaline Reuptake Inhibitor	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	10262-69-8	 ; Ciba 34276 Ba;MAPROTILINE HYDROCHLORIDE; Maprotilene Hydrochloride; Maprotiline hydrochloride;Maprotiline hydrochloride; Maprotilline HCl; Ludiomil; Maprotilina;Maprotiline	8.9125093813	-5.05	72.7871736229	3	5		110.6387230321	105.12569832	0.0033846927	0.9983035354		SLC6A2	CNCCCC24CCC(c1ccccc12)c3ccccc34	Vitas	STK711156	-4.18187348	-1.2825302	1.30663085	2.79353994	105.12569832											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00262929-01	BIBR-1048	170466107	Thrombin Inhibitor	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	211915-06-9	Bibr 1048;BIBR-1048 (Dabigatran);3-((2-((4-Amino((e)-hexyloxycarbonylimino)methyl)-phenylamino)methyl-1-1h-benzoimidazole-5-carbonyl)pyridin-2-yl-amino)propionic acid ethyl ester;Dabigatranum etexilatum;Dabigatran etexilate; Dabigatran etexilate			-0.2645036728	4	5		0	-0.28459141				F2	O=C(OCCCCCC)\N=C(\N)c1ccc(cc1)NCc3nc2cc(ccc2n3C)C(=O)N(CCC(=O)OCC)c4ccccn4	GVK	FFS-12-73-NCI-1548	-0.56483301	-1.83271833	0.62775477	2.62958281	-0.28459141											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00015771-13	Orphenadrine dihydrogen citrate	170464910	Muscarinic Antagonists	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	4682-36-4	; ; Mebedrol; Norgesic forte; Orphenadrine citrate salt; Orfenadrina; Orphenadrine Hcl;ORPHENADRINE CITRATE;Orphenadrine dihydrogen citrate; Orphenadrine hydrochloride;Orphenadrine hydrochloride	14.1253754462	-4.85	13.7296289325	4	5		14.599639376	12.69819759	0.2099455326	0.8758553875		CHRM1	O=C(O)C(O)(CC(=O)O)CC(=O)O.CN(C)CCOC(c1ccccc1)c2ccccc2C	Microsource	01500447	2.60314342	2.39852399	-1.74969948	-1.49178255	12.69819759											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00015110-09	Aminoglutethimide	170465259	Aromatase Inhibitor	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	125-84-8	 (S)-(-)-Aminoglutethimide; (+-)-p-Aminoglutethimide;(?)-p-Aminoglutethimide; Glutethimide, para-amino; (?)-p-Aminoglutethimide;AMINOGLUTETHIMIDE; (R)-(+)-Aminoglutethimide;Glutethimide, para-amino;p-Aminoglutethimide; Orimeten; p-Aminoglutethimide; ;Aminoglutethimide (Cytadren); Cytadren;Aminoglutethimide; Aminoglutetimida			6.058721856	4	5		0	3.23892126			1588	CYP19A1	CCC1(CCC(=O)NC1=O)c2ccc(N)cc2	Vitas	STK802074	-0.02455796	-1.19311193	-0.89488447	7.35777497	3.23892126											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00249915-01	Bupranolol	170465802	Beta-3 adrenergic receptor Antagonist	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	14556-46-8				10.1976132059	4	5		0	3.53706464					Clc1ccc(C)cc1OCC(O)CNC(C)(C)C	GVK	FFS-11-286-NCI-172	2.94695481	2.84132841	-0.33391211	0.48040455	3.53706464											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00016306-08	D-Cycloserine	170465249	NMDA Glycine-Site Receptor Partial Agonist	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	68-41-7	D-cycloserine;CYCLOSERINE; Cycloserine;CYCLOSERINE (D);D-Cycloserine;(S)-(-)-Cycloserine; (S)-(-)-Cycloserine			-4.8193402703	4	5		0	-0.79608939			2903	GRIN2A	N[C@@H]1CONC1=O	Microsource	01500215	-2.23540146	0.18677624	0.57394065	-0.87298123	-0.79608939											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00015558-14	Isoprenaline hydrochloride	170464679	beta-Adrenoceptor Agonist	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	7683-59-2	Isoproterenol;Isoproterenol HCl; Isoprenalina; Isopropyl noradrenaline; Isuprel;(-)-Isoproterenol hydrochloride; ;Isoproterenol hydrochloride; Isoproterenol HCl; Isopreterenol sulfate; Isoproterenol ALSO 123; Levisoprenalina; Isoproterenol hydrochloride;(?)-Isoproterenol hydrochloride;ISOPROTERENOL HYDROCHLORIDE; Luf-Iso; Proternol-L; Isoprenaline Hcl; (-)-Isoproterenol hydrochloride; Proternol-S			-4.3074978149	4	5		0	-3.81284916			153	ADRB1	Oc1ccc(cc1O)C(O)CNC(C)C	Microsource	01500357	-0.41058394	-2.22886316	0.47624863	0.75658373	-3.81284916											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00016308-06	Isopropamide	170465291	Muscarinic acetylcholine receptor Antagonist	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	7492-32-2				3.0473961345	4	5		0	0.20327958					CC(C)[N+](C)(CCC(c1ccccc1)(C(N)=O)c2ccccc2)C(C)C	Microsource	01500356	1.94007859	-1.63591636	0.68118071	-0.0505689	0.20327958											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00159429-03	Coenzyme Q10	225144226	mitochondrial electron transport	SARS-CoV-2_CPE_SRI	2019_NPC-3.2					-5.7897704456	4	5		0	0.50142296				NDUFV3	COC\1=C(/OC)C(=O)\C(=C(C)/C1=O)C\C=C(C)\CC\C=C(C)\CC\C=C(C)\CC\C=C(C)\CC\C=C(C)\CC\C=C(C)\CC\C=C(C)\CC\C=C(C)\CC\C=C(C)\CCC=C(C)C	Tocris	3003	-2.38212181	-3.30873309	-1.24215307	-2.07332491	0.50142296											3.2E-9	1.6E-8	8E-8	4E-7	0.000002										
NCGC00018100-08	Fasudil hydrochloride	170466011	ROCK Inhibitor	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	105628-07-7	;HA-1077; Fasudil; Fasudil (HA 1077); HA 1077 hydrochloride; Eril-S;Fasudil; HA-1077 dihydrochloride			-1.5844913338	4	5		0	-2.38826816			6093	ROCK1	Cl.O=S(=O)(c2cccc1cnccc12)N3CCCNCC3	Enzo	EI233	-0.10644769	-0.41090773	0.42740261	0.55288811	-2.38826816											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00095042-09	ThioTEPA	225144216	Cytochrome P450 Oxidase Inhibitor	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	52-24-4	;Thiotepa; THIOTEPA;Tris(aziridinyl)phosphine sulfide;Thio-TEPA; Thiofozil; Thio-Tep; ; Tiotepa; Tiofosyl; Tris(aziridinyl)phosphine sulfide; Tiofosfamid; Thio Tep; Tespamin; Thiopeta; Tespa; Girostan; Tiofozil;THIOTEPA; Thiotef; Thio-TEPA; Tio-tef			-2.9118417113	4	5		0	-1.71787709				CYP2B6	S=[P](N1CC1)(N2CC2)N3CC3	Microsource	01503324	2.11374696	-1.40704769	-0.67163268	3.60832242	-1.71787709											3.2E-10	1.6E-9	8E-9	4E-8	2E-7										
NCGC00261971-01	Mazaticol	170466055		SARS-CoV-2_CPE_SRI	2019_NPC-3.2	42024-98-6	Mazaticol;Mazaticolum;Pentona;Mazaticol	14.1253754462	-4.85	8.811227972	4	5		14.7697511961	12.58379888	0.1401543547	0.9221571138			OC(C(=O)OC1CC2CCC(C)(C)C(C1)N2C)(c3cccs3)c4cccs4	GVK	FFS-11-286-NCI-243	-0.89720195	1.40704769	2.01489803	-1.89145933	12.58379888											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00164529-04	1-Stearoyl-rac-glycerol	170465522	Phospholipase A2 group IIA Inhibitor	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	123-94-4				-2.0631278059	4	5		0	1.41061453					OCC(O)COC(=O)CCCCCCCCCCCCCCCCC	SIGMA	M2015	-2.14416058	0.65994272	0.59836366	-0.02909937	1.41061453											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00249892-01	Lexiscan	170465244	Adenosine A2a receptor Agonist	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	313348-27-5				-7.6872036936	4	5		0	-2.41620112					CNC(=O)c1cn(nc1)c2nc(N)c3ncn(c3n2)[C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O	GVK	FFS-11-286-NCI-48	-1.62712895	-1.83040717	-1.91720601	-0.34919249	-2.41620112											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00179669-04	Norethindrone	170464683		SARS-CoV-2_CPE_SRI	2019_NPC-3.2	68-22-4				4.8474861214	4	5		0	1.42295704					O=C4CC[C@H]3C(CC[C@@H]2[C@@H]3CC[C@@]1(C)[C@H]2CC[C@@]1(O)C#C)=C4	Prestwick Chemical, Inc.	Prestw-253	-0.58939096	2.12792128	-1.74969948	6.59924147	1.42295704											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00014993-12	Nonanedioic acid	170465358	reactive oxygen species biosynthetic process Inhibitor	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	123-99-9				3.8863238361	4	5		0	2.6426345			7299		O=C(O)CCCCCCCC(=O)O	Microsource	01500648	-1.71905697	4.90774908	-0.97502337	3.36283186	2.6426345											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00181913-02	Difeterol	144206884	Histamine H1 receptor Antagonist	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	14587-50-9	Difeterol; Difeterol Phosphate; Difeterol Hydrochloride; 	12.5892541179	-4.9	70.2129497325	3	5	CIPLUS_783660;DIFETEROL;Difeterol;difeterolum;difeterol;Difeterol Phosphate;Difeterol Hydrochloride;	116.1868119845	99.00837989	0.000332856	0.9998335511			OC(C(C)N(C)CCOC(c1ccccc1)c2ccccc2)c3ccccc3	Pharmaron	PH-NIH-2	-0.56265207	-1.40704769	-2.11259006	-0.40739124	99.00837989											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00179308-04	Fluticasone propionate	170464975	Corticosteroid	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	80474-14-2	 Flovent;;Fluticasone propionate (Flonase, Veramyst); Cutivate;Fluticasone propionate			-7.3789266735	4	5		0	-3.92458101				NR3C1	O=C(SCF)[C@@]4(OC(=O)CC)[C@H](C)C[C@H]3C2C[C@H](F)C1=CC(=O)C=C[C@]1(C)[C@@]2(F)[C@@H](O)C[C@@]34C	Prestwick Chemical, Inc.	Prestw-997	-2.29622871	-0.61013572	0.10990353	0.23279499	-3.92458101											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00161831-04	Mefloquine hydrochloride	170465100	antimalarial agents; Inhibtion of heme crystallization	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	51773-92-3		1.4125375446	-5.85	63.7435405659	3	5		52.2905482332	-6.46648045	0.0697930983	0.9969847732		GJD2	Cl.O[C@@H](c2cc(nc1c2cccc1C(F)(F)F)C(F)(F)F)[C@H]3CCCCN3	SIGMA	M2319	-4.27311436	-0.88407421	2.01489803	49.00334643	-6.46648045											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00015748-17	Nifedipine	170465006	Voltage-gated L-type calcium channel alpha-1C subunit Inhibitor	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	21829-25-4				0.3125282146	4	5		0	-3.50558659					CC=1NC(C)=C(C(C=1C(=O)OC)c2ccccc2[N+]([O-])=O)C(=O)OC	Specs	AN-153/I100964	-1.47506083	-1.60627568	7.38795946	2.32794995	-3.50558659											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00181031-03	Hydroxycitronellal	225144317	Transient receptor potential cation channel subfamily M member 8 Agonist	SARS-CoV-2_CPE_SRI	2019_NPC-2.2	107-75-5				-6.7020862351	4	5		0	0.78125					CC(CCCC(C)(C)O)CC=O	SIGMA	82934	-1.74981385	-0.0127275	-2.17481646	-3.59345669	0.78125											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00091338-06	4-Chloro-3-methylphenol	170466134		SARS-CoV-2_CPE_SRI	2019_NPC-2.2	59-50-7				0.6425176449	4	5		0	1.72991071					Oc1ccc(Cl)c(C)c1	Microsource	01500178	1.52643336	-0.95456281	-1.37138108	-2.65486726	1.72991071											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00016305-11	Silver sulfadiazine		Antibiotic	SARS-CoV-2_CPE_SRI	2019_NPC-2.2	68-35-9	; Diazin; Silver Sulphadiazine; Ditrim; Sulphadiazine; Sulfadiazine sodium salt; Perfringens Supplement I;Sulfadiazine; ;SULFADIAZINE; Tibirox; Diaziprim Forte; Silver(I) sulfadiazine; SPS Agar Supplement; Tribrissen; Zinc Sulfadiazine; Sulfadiazina sodica; Sulfazine; Triglobe; Silvadene; Sterinor; Sulfadiazine; Sulfadiazina; Sulfazin; Sulfadiazine, Zin			-13.9269738825	4	5		0	-1.3671875					NC1=CC=C(C=C1)[S+]([O-])(=O)NC2=NC=CC=N2	SIGMA	S8626	-3.56167784	-4.39098893	-1.53760909	-3.08393671	-1.3671875											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00159477-05	Phenylacetic acid	170465102		SARS-CoV-2_CPE_SRI	2019_NPC-3.2	103-82-2		0.2818382931	-6.55	5.0764347681	4	5		6.427530816	-1.18715084	0.7239017788	0.4183047955			OC(=O)Cc1ccccc1	Vitas	STK297835	-0.53223844	-1.60627568	10.22102821	0.02909937	-1.18715084											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00249918-01	Estriol tripropionate	170465876		SARS-CoV-2_CPE_SRI	2019_NPC-3.2	2236-31-9				-1.3928507758	4	5		0	0.43296089					CCC(=O)Oc3cc4CC[C@@H]2[C@H](CC[C@@]1(C)[C@H]2C[C@@H](OC(=O)CC)[C@@H]1OC(=O)CC)c4cc3	GVK	FFS-11-286-NCI-183	0.77554745	-1.85531067	-2.45451215	-0.20369562	0.43296089											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00178317-03	Foscarnet trisodium	170465060	Human immunodeficiency virus type 1 reverse transcriptase Inhibitor	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	63585-09-1				-5.9379996812	4	5		0	-1.18715084					[Na+].[Na+].[Na+].[O-]C(=O)P([O-])([O-])=O	Microsource	01502019	-2.23540146	-1.0833022	-0.03663451	-0.17459625	-1.18715084											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00016281-11	Phenacetin	170465554	Prostaglandin G/H synthase 1 Inhibitor	SARS-CoV-2_CPE_SRI	2019_NPC-2.2	62-44-2				-6.2019552212	4	5		0	-3.29241071			403544	PTGS1	CCOc1ccc(cc1)NC(C)=O	Vitas	STK011463	-1.87391412	2.91459845	-2.81202383	-0.48270314	-3.29241071											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00095166-04	Clopidol	170465668		SARS-CoV-2_CPE_SRI	2019_NPC-2.2	2971-90-6				-9.6900462538	4	5		0	-2.79017857					Oc1c(Cl)c(C)nc(C)c1Cl	Vitas	STK802181	-1.97319434	-3.75461372	-1.53760909	0	-2.79017857											1.6E-8	8E-8	4E-7	0.000002	0.0000099999999999										
NCGC00024842-05	Clomethiazole	170466516		SARS-CoV-2_CPE_SRI	2019_NPC-2.2	533-45-9				-1.621178067	4	5		0	-0.92075893					ClCCc1scnc1C	Tocris	0881	-1.00521221	-5.35827924	2.50727248	4.18342719	-0.92075893											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00016246-09	Chlorhexidine	170464748	N-Acetyltransferase Eis (Mycobacterium tuberculosis) Inhibitor	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	55-56-1	 Corsodyl ICI; Chlorhexidine base; Anticataracticum; Arlacide H; Lisium; 8   Chlorhexidine Base; Hibiclens; Tubilicid blue label; Hexidine; Curasept ADS 220; Clorhexidina;Chlorhexidine; Eludril; Instillagel; Hibisol; Trisdine; A, Sebidi; Sebidin A; Chlorhexidine; Gibitan; Hibident; Progaron; ; Anticataracticum tablet; Perio Chip; Chlorhexamed; Tubilicid red label;CHLORHEXIDINE; Tubilicid; Acetate, Chlorhexidin;Chlorhexidine diacetate; Novalsan; Hibiscrub; Dyna-Hex; Peridex; Dantroche hibitane			-3.1076823639	4	5		0	-2.27653631			4312	MMP1	Clc2ccc(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)cc2	Vitas	STK089248	-0.22810219	-2.22886316	4.1396996	-3.31732868	-2.27653631											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00024715-05	L-Arginine	170465748		SARS-CoV-2_CPE_SRI	2019_NPC-3.2	74-79-3				5.3037710137	4	5		0	0.74022346					N[C@@H](CCCNC(=N)N)C(=O)O	Tocris	0663	-1.01885645	1.2825302	2.67431921	3.02633493	0.74022346											3.2E-9	1.6E-8	8E-8	4E-7	0.000002										
NCGC00167488-08	Sorafenib	170465175	VEGFR-1/2/3 Inhibitor	DPI_SARS-CoV-2_General	2019_NPC-3_CPE	475207-59-1	;Sorafenib;BAY-54-9085; Sorafenib Tosilate;BAY-43-0006; Sorafenib base;sorafenib; Sorafenib; Nexavar;Nexavar			5.8655187325	4	4		0	-2.72142504			2321	FLT1	O=C(NC)c3cc(Oc2ccc(NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F)cc2)ccn3.O=S(=O)(O)c1ccc(C)cc1	Sequoia	284461-73-0	2.31996133	2.68870252	2.54533885	-2.72142504												3.2E-8	1.6E-7	8E-7	0.000019999999999											
NCGC00024778-02	Bifemelane	170465900	Monoamine oxidase B Inhibitor	DPI_SARS-CoV-2_General	2019_NPC-3_CPE	90293-01-9		12.5892541179	-4.9	100.0308597255	3	4		115.2326794394	92.77585354	0.0221111272	0.9996983454			CNCCCCOc2ccccc2Cc1ccccc1	Tocris	0767	0.19333011	-0.41933892	-1.71810372	92.77585354												3.2E-8	1.6E-7	8E-7	0.000019999999999											
NCGC00532497-01	CEFPODOXIME			DPI_SARS-CoV-2_General	2019_NPC-7_CPE					-3.9113226721	4	4		0	-0.28653295					COC\C1=C(\N2[C@H](SC1)[C@H](NC(=O)\C(=N/OC)C3=CSC(=N3)N)C2=O)C(O)=O	Alfa Aesar	J66225	-0.93676815	-1.37753911	-0.48952951	-0.28653295												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00179240-04	Levocabastine hydrochloride	170465061	Neurotensin receptor type 2 Inverse Agonist	DPI_SARS-CoV-2_General	2019_NPC-7_CPE	79547-78-7				-1.240246231	4	4		0	-0.19102197			23620	NTSR2	Cl.Fc1ccc(cc1)[C@@]2(CC[C@H](CC2)N3CC[C@@]([C@H](C)C3)(c4ccccc4)C(=O)O)C#N	Prestwick Chemical, Inc.	Prestw-1039	-0.23419204	0.21013308	-0.92466685	-0.19102197												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00262957-01	Tobicillin	170466044		DPI_SARS-CoV-2_General	2019_NPC-7_CPE	151287-22-8	Tobicillinum;Tobicilline;Tobicillin			-4.0938255817	4	4		0	-1.1938873					CC(C)C(=O)OCc4cc(OC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)Cc1ccccc1)[C@H]3SC2(C)C)ccc4	GVK	FFS-11-286-NCI-195	-0.84309133	-0.30352557	-1.19662769	-1.1938873												1.6E-7	8E-7	0.000004	0.000019999999999											
NCGC00015774-06	Oxatomide	170466059	Histamine H1 receptor Antagonist	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	60607-34-3		10	-5	68.1735485299	3	5		99.957734783	92.97486034	0.0006836683	0.9996580399	3269	HRH1	O=C5Nc1ccccc1N5CCCN2CCN(CC2)C(c3ccccc3)c4ccccc4	Enzo	EI114	-1.38381995	0.53542523	-1.1356698	2.3861487	92.97486034											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
NCGC00015691-06	Cysteamine hydrochloride	170466795	Protein-glutamine gamma-glutamyltransferase 2 Inhibitor	SARS-CoV-2_CPE_SRI	2019_NPC-3.2	156-57-0				-3.9989889419	4	5		0	-0.68435754			7052	TGM2	Cl.NCCS	Microsource	01504226	-4.12104623	3.74797659	1.06240078	1.1348756	-0.68435754											3.2E-8	1.6E-7	8E-7	0.000004	0.000019999999999										
